Premier League,jornada-21,Arsenal,Bernd Leno,20
Premier League,jornada-22,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-22,Tottenham,Harry Kane,12
Premier League,jornada-22,Tottenham,Heung-Min Son,12
Premier League,jornada-22,Leicester City,Jamie Vardy,11
Premier League,jornada-22,Man City,Ederson Moraes,12
Premier League,jornada-22,Liverpool,Alisson,14
Premier League,jornada-22,Chelsea,Edouard Mendy,14
Premier League,jornada-22,Arsenal,Bernd Leno,20
Premier League,jornada-23,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-23,Tottenham,Harry Kane,12
Premier League,jornada-23,Tottenham,Heung-Min Son,12
Premier League,jornada-23,Leicester City,Jamie Vardy,11
Premier League,jornada-23,Man City,Ederson Moraes,12
Premier League,jornada-23,Liverpool,Alisson,14
Premier League,jornada-23,Chelsea,Edouard Mendy,14
Premier League,jornada-23,Arsenal,Bernd Leno,20
Premier League,jornada-24,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-24,Tottenham,Harry Kane,12
Premier League,jornada-24,Tottenham,Heung-Min Son,12
Premier League,jornada-24,Leicester City,Jamie Vardy,11
Premier League,jornada-24,Man City,Ederson Moraes,12
Premier League,jornada-24,Liverpool,Alisson,14
Premier League,jornada-24,Chelsea,Edouard Mendy,14
Premier League,jornada-24,Arsenal,Bernd Leno,20
Premier League,jornada-25,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-25,Tottenham,Harry Kane,12
Premier League,jornada-25,Tottenham,Heung-Min Son,12
Premier League,jornada-25,Leicester City,Jamie Vardy,11
Premier League,jornada-25,Man City,Ederson Moraes,12
Premier League,jornada-25,Liverpool,Alisson,14
Premier League,jornada-25,Chelsea,Edouard Mendy,14
Premier League,jornada-25,Arsenal,Bernd Leno,20
Premier League,jornada-26,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-26,Tottenham,Harry Kane,12
Premier League,jornada-26,Tottenham,Heung-Min Son,12
Premier League,jornada-26,Leicester City,Jamie Vardy,11
Premier League,jornada-26,Man City,Ederson Moraes,12
Premier League,jornada-26,Liverpool,Alisson,14
Premier League,jornada-26,Chelsea,Edouard Mendy,14
Premier League,jornada-26,Arsenal,Bernd Leno,20
Premier League,jornada-27,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-27,Tottenham,Harry Kane,12
Premier League,jornada-27,Tottenham,Heung-Min Son,12
Premier League,jornada-27,Leicester City,Jamie Vardy,11
Premier League,jornada-27,Man City,Ederson Moraes,12
Premier League,jornada-27,Liverpool,Alisson,14
Premier League,jornada-27,Chelsea,Edouard Mendy,14
Premier League,jornada-27,Arsenal,Bernd Leno,20
Premier League,jornada-28,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-28,Tottenham,Harry Kane,12
Premier League,jornada-28,Tottenham,Heung-Min Son,12
Premier League,jornada-28,Leicester City,Jamie Vardy,11
Premier League,jornada-28,Man City,Ederson Moraes,12
Premier League,jornada-28,Liverpool,Alisson,14
Premier League,jornada-28,Chelsea,Edouard Mendy,14
Premier League,jornada-28,Arsenal,Bernd Leno,20
Premier League,jornada-29,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-29,Tottenham,Harry Kane,12
Premier League,jornada-29,Tottenham,Heung-Min Son,12
Premier League,jornada-29,Leicester City,Jamie Vardy,11
Premier League,jornada-29,Man City,Ederson Moraes,12
Premier League,jornada-29,Liverpool,Alisson,14
Premier League,jornada-29,Chelsea,Edouard Mendy,14
Premier League,jornada-29,Arsenal,Bernd Leno,20
Premier League,jornada-30,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-30,Tottenham,Harry Kane,12
Premier League,jornada-30,Tottenham,Heung-Min Son,12
Premier League,jornada-30,Leicester City,Jamie Vardy,11
Premier League,jornada-30,Man City,Ederson Moraes,12
Premier League,jornada-30,Liverpool,Alisson,14
Premier League,jornada-30,Chelsea,Edouard Mendy,14
Premier League,jornada-30,Arsenal,Bernd Leno,20
Premier League,jornada-31,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-31,Tottenham,Harry Kane,12
Premier League,jornada-31,Tottenham,Heung-Min Son,12
Premier League,jornada-31,Leicester City,Jamie Vardy,11
Premier League,jornada-31,Man City,Ederson Moraes,12
Premier League,jornada-31,Liverpool,Alisson,14
Premier League,jornada-31,Chelsea,Edouard Mendy,14
Premier League,jornada-31,Arsenal,Bernd Leno,20
Premier League,jornada-32,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-32,Tottenham,Harry Kane,12
Premier League,jornada-32,Tottenham,Heung-Min Son,12
Premier League,jornada-32,Leicester City,Jamie Vardy,11
Premier League,jornada-32,Man City,Ederson Moraes,12
Premier League,jornada-32,Liverpool,Alisson,14
Premier League,jornada-32,Chelsea,Edouard Mendy,14
Premier League,jornada-32,Arsenal,Bernd Leno,20
Premier League,jornada-33,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-33,Tottenham,Harry Kane,12
Premier League,jornada-33,Tottenham,Heung-Min Son,12
Premier League,jornada-33,Leicester City,Jamie Vardy,11
Premier League,jornada-33,Man City,Ederson Moraes,12
Premier League,jornada-33,Liverpool,Alisson,14
Premier League,jornada-33,Chelsea,Edouard Mendy,14
Premier League,jornada-33,Arsenal,Bernd Leno,20
Premier League,jornada-34,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-34,Tottenham,Harry Kane,12
Premier League,jornada-34,Tottenham,Heung-Min Son,12
Premier League,jornada-34,Leicester City,Jamie Vardy,11
Premier League,jornada-34,Man City,Ederson Moraes,12
Premier League,jornada-34,Liverpool,Alisson,14
Premier League,jornada-34,Chelsea,Edouard Mendy,14
Premier League,jornada-34,Arsenal,Bernd Leno,20
Premier League,jornada-35,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-35,Tottenham,Harry Kane,12
Premier League,jornada-35,Tottenham,Heung-Min Son,12
Premier League,jornada-35,Leicester City,Jamie Vardy,11
Premier League,jornada-35,Man City,Ederson Moraes,12
Premier League,jornada-35,Liverpool,Alisson,14
Premier League,jornada-35,Chelsea,Edouard Mendy,14
Premier League,jornada-35,Arsenal,Bernd Leno,20
Premier League,jornada-36,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-36,Tottenham,Harry Kane,12
Premier League,jornada-36,Tottenham,Heung-Min Son,12
Premier League,jornada-36,Leicester City,Jamie Vardy,11
Premier League,jornada-36,Man City,Ederson Moraes,12
Premier League,jornada-36,Liverpool,Alisson,14
Premier League,jornada-36,Chelsea,Edouard Mendy,14
Premier League,jornada-36,Arsenal,Bernd Leno,20
Premier League,jornada-37,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-37,Tottenham,Harry Kane,12
Premier League,jornada-37,Tottenham,Heung-Min Son,12
Premier League,jornada-37,Leicester City,Jamie Vardy,11
Premier League,jornada-37,Man City,Ederson Moraes,12
Premier League,jornada-37,Liverpool,Alisson,14
Premier League,jornada-37,Chelsea,Edouard Mendy,14
Premier League,jornada-37,Arsenal,Bernd Leno,20
Premier League,jornada-38,Liverpool,Mohamed Salah Ghaly,13
Premier League,jornada-38,Tottenham,Harry Kane,12
Premier League,jornada-38,Tottenham,Heung-Min Son,12
Premier League,jornada-38,Leicester City,Jamie Vardy,11
Premier League,jornada-38,Man City,Ederson Moraes,12
Premier League,jornada-38,Liverpool,Alisson,14
Premier League,jornada-38,Chelsea,Edouard Mendy,14
Premier League,jornada-38,Arsenal,Bernd Leno,20
Europa League,1a-eliminatoria,Lille,Yusuf Yazici,6
Europa League,1a-eliminatoria,Benfica,Pizzi,6
Europa League,1a-eliminatoria,Benfica,Darwin Nuñez,5
Europa League,1a-eliminatoria,Lech Poznan,Mikael Ishak,5
Europa League,1a-eliminatoria,Hoffenheim,Oliver Baumann,1
Europa League,1a-eliminatoria,Din.Zagreb,Dominik Livakovic,1
Europa League,1a-eliminatoria,Roma,Pau López,2
Europa League,1a-eliminatoria,Granada,Rui Silva,3
Europa League,fase-de-grupos,Lille,Yusuf Yazici,6
Europa League,fase-de-grupos,Benfica,Pizzi,6
Europa League,fase-de-grupos,Benfica,Darwin Nuñez,5
Europa League,fase-de-grupos,Lech Poznan,Mikael Ishak,5
Europa League,fase-de-grupos,Hoffenheim,Oliver Baumann,1
Europa League,fase-de-grupos,Din.Zagreb,Dominik Livakovic,1
Europa League,fase-de-grupos,Roma,Pau López,2
Europa League,fase-de-grupos,Granada,Rui Silva,3
Champions,fase-de-grupos,Borussia Dortmund,Erling Haaland,6
Champions,fase-de-grupos,PSG,Neymar,6
Champions,fase-de-grupos,Man Utd.,Marcus Rashford,6
Champions,fase-de-grupos,Juventus,Álvaro Morata,6
Champions,fase-de-grupos,Man City,Ederson Moraes,1
Champions,fase-de-grupos,Chelsea,Edouard Mendy,1
Champions,fase-de-grupos,Borussia Dortmund,Roman Burki,1
Champions,fase-de-grupos,Porto,Agustín Marchesín,3
Liga 1|2|3,jornada-1,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-1,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-1,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-1,Almería,José Corpas,9
Liga 1|2|3,jornada-1,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-1,Espanyol,Diego López,11
Liga 1|2|3,jornada-1,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-1,Girona,Juan Carlos,15
Liga 1|2|3,jornada-2,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-2,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-2,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-2,Almería,José Corpas,9
Liga 1|2|3,jornada-2,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-2,Espanyol,Diego López,11
Liga 1|2|3,jornada-2,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-2,Girona,Juan Carlos,15
Liga 1|2|3,jornada-3,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-3,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-3,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-3,Almería,José Corpas,9
Liga 1|2|3,jornada-3,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-3,Espanyol,Diego López,11
Liga 1|2|3,jornada-3,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-3,Girona,Juan Carlos,15
Liga 1|2|3,jornada-4,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-4,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-4,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-4,Almería,José Corpas,9
Liga 1|2|3,jornada-4,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-4,Espanyol,Diego López,11
Liga 1|2|3,jornada-4,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-4,Girona,Juan Carlos,15
Liga 1|2|3,jornada-5,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-5,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-5,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-5,Almería,José Corpas,9
Liga 1|2|3,jornada-5,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-5,Espanyol,Diego López,11
Liga 1|2|3,jornada-5,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-5,Girona,Juan Carlos,15
Liga 1|2|3,jornada-6,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-6,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-6,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-6,Almería,José Corpas,9
Liga 1|2|3,jornada-6,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-6,Espanyol,Diego López,11
Liga 1|2|3,jornada-6,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-6,Girona,Juan Carlos,15
Liga 1|2|3,jornada-7,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-7,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-7,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-7,Almería,José Corpas,9
Liga 1|2|3,jornada-7,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-7,Espanyol,Diego López,11
Liga 1|2|3,jornada-7,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-7,Girona,Juan Carlos,15
Liga 1|2|3,jornada-8,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-8,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-8,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-8,Almería,José Corpas,9
Liga 1|2|3,jornada-8,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-8,Espanyol,Diego López,11
Liga 1|2|3,jornada-8,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-8,Girona,Juan Carlos,15
Liga 1|2|3,jornada-9,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-9,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-9,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-9,Almería,José Corpas,9
Liga 1|2|3,jornada-9,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-9,Espanyol,Diego López,11
Liga 1|2|3,jornada-9,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-9,Girona,Juan Carlos,15
Liga 1|2|3,jornada-10,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-10,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-10,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-10,Almería,José Corpas,9
Liga 1|2|3,jornada-10,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-10,Espanyol,Diego López,11
Liga 1|2|3,jornada-10,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-10,Girona,Juan Carlos,15
Liga 1|2|3,jornada-11,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-11,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-11,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-11,Almería,José Corpas,9
Liga 1|2|3,jornada-11,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-11,Espanyol,Diego López,11
Liga 1|2|3,jornada-11,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-11,Girona,Juan Carlos,15
Liga 1|2|3,jornada-12,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-12,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-12,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-12,Almería,José Corpas,9
Liga 1|2|3,jornada-12,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-12,Espanyol,Diego López,11
Liga 1|2|3,jornada-12,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-12,Girona,Juan Carlos,15
Liga 1|2|3,jornada-13,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-13,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-13,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-13,Almería,José Corpas,9
Liga 1|2|3,jornada-13,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-13,Espanyol,Diego López,11
Liga 1|2|3,jornada-13,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-13,Girona,Juan Carlos,15
Liga 1|2|3,jornada-14,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-14,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-14,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-14,Almería,José Corpas,9
Liga 1|2|3,jornada-14,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-14,Espanyol,Diego López,11
Liga 1|2|3,jornada-14,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-14,Girona,Juan Carlos,15
Liga 1|2|3,jornada-15,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-15,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-15,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-15,Almería,José Corpas,9
Liga 1|2|3,jornada-15,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-15,Espanyol,Diego López,11
Liga 1|2|3,jornada-15,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-15,Girona,Juan Carlos,15
Liga 1|2|3,jornada-16,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-16,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-16,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-16,Almería,José Corpas,9
Liga 1|2|3,jornada-16,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-16,Espanyol,Diego López,11
Liga 1|2|3,jornada-16,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-16,Girona,Juan Carlos,15
Liga 1|2|3,jornada-17,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-17,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-17,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-17,Almería,José Corpas,9
Liga 1|2|3,jornada-17,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-17,Espanyol,Diego López,11
Liga 1|2|3,jornada-17,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-17,Girona,Juan Carlos,15
Liga 1|2|3,jornada-18,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-18,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-18,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-18,Almería,José Corpas,9
Liga 1|2|3,jornada-18,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-18,Espanyol,Diego López,11
Liga 1|2|3,jornada-18,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-18,Girona,Juan Carlos,15
Liga 1|2|3,jornada-19,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-19,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-19,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-19,Almería,José Corpas,9
Liga 1|2|3,jornada-19,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-19,Espanyol,Diego López,11
Liga 1|2|3,jornada-19,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-19,Girona,Juan Carlos,15
Liga 1|2|3,jornada-20,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-20,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-20,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-20,Almería,José Corpas,9
Liga 1|2|3,jornada-20,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-20,Espanyol,Diego López,11
Liga 1|2|3,jornada-20,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-20,Girona,Juan Carlos,15
Liga 1|2|3,jornada-21,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-21,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-21,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-21,Almería,José Corpas,9
Liga 1|2|3,jornada-21,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-21,Espanyol,Diego López,11
Liga 1|2|3,jornada-21,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-21,Girona,Juan Carlos,15
Liga 1|2|3,jornada-22,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-22,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-22,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-22,Almería,José Corpas,9
Liga 1|2|3,jornada-22,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-22,Espanyol,Diego López,11
Liga 1|2|3,jornada-22,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-22,Girona,Juan Carlos,15
Liga 1|2|3,jornada-23,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-23,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-23,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-23,Almería,José Corpas,9
Liga 1|2|3,jornada-23,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-23,Espanyol,Diego López,11
Liga 1|2|3,jornada-23,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-23,Girona,Juan Carlos,15
Liga 1|2|3,jornada-24,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-24,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-24,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-24,Almería,José Corpas,9
Liga 1|2|3,jornada-24,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-24,Espanyol,Diego López,11
Liga 1|2|3,jornada-24,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-24,Girona,Juan Carlos,15
Liga 1|2|3,jornada-25,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-25,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-25,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-25,Almería,José Corpas,9
Liga 1|2|3,jornada-25,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-25,Espanyol,Diego López,11
Liga 1|2|3,jornada-25,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-25,Girona,Juan Carlos,15
Liga 1|2|3,jornada-26,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-26,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-26,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-26,Almería,José Corpas,9
Liga 1|2|3,jornada-26,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-26,Espanyol,Diego López,11
Liga 1|2|3,jornada-26,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-26,Girona,Juan Carlos,15
Liga 1|2|3,jornada-27,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-27,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-27,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-27,Almería,José Corpas,9
Liga 1|2|3,jornada-27,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-27,Espanyol,Diego López,11
Liga 1|2|3,jornada-27,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-27,Girona,Juan Carlos,15
Liga 1|2|3,jornada-28,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-28,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-28,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-28,Almería,José Corpas,9
Liga 1|2|3,jornada-28,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-28,Espanyol,Diego López,11
Liga 1|2|3,jornada-28,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-28,Girona,Juan Carlos,15
Liga 1|2|3,jornada-29,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-29,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-29,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-29,Almería,José Corpas,9
Liga 1|2|3,jornada-29,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-29,Espanyol,Diego López,11
Liga 1|2|3,jornada-29,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-29,Girona,Juan Carlos,15
Liga 1|2|3,jornada-30,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-30,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-30,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-30,Almería,José Corpas,9
Liga 1|2|3,jornada-30,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-30,Espanyol,Diego López,11
Liga 1|2|3,jornada-30,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-30,Girona,Juan Carlos,15
Liga 1|2|3,jornada-31,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-31,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-31,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-31,Almería,José Corpas,9
Liga 1|2|3,jornada-31,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-31,Espanyol,Diego López,11
Liga 1|2|3,jornada-31,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-31,Girona,Juan Carlos,15
Liga 1|2|3,jornada-32,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-32,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-32,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-32,Almería,José Corpas,9
Liga 1|2|3,jornada-32,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-32,Espanyol,Diego López,11
Liga 1|2|3,jornada-32,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-32,Girona,Juan Carlos,15
Liga 1|2|3,jornada-33,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-33,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-33,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-33,Almería,José Corpas,9
Liga 1|2|3,jornada-33,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-33,Espanyol,Diego López,11
Liga 1|2|3,jornada-33,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-33,Girona,Juan Carlos,15
Liga 1|2|3,jornada-34,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-34,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-34,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-34,Almería,José Corpas,9
Liga 1|2|3,jornada-34,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-34,Espanyol,Diego López,11
Liga 1|2|3,jornada-34,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-34,Girona,Juan Carlos,15
Liga 1|2|3,jornada-35,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-35,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-35,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-35,Almería,José Corpas,9
Liga 1|2|3,jornada-35,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-35,Espanyol,Diego López,11
Liga 1|2|3,jornada-35,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-35,Girona,Juan Carlos,15
Liga 1|2|3,jornada-36,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-36,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-36,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-36,Almería,José Corpas,9
Liga 1|2|3,jornada-36,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-36,Espanyol,Diego López,11
Liga 1|2|3,jornada-36,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-36,Girona,Juan Carlos,15
Liga 1|2|3,jornada-37,Espanyol,Raúl De Tomás,12
Liga 1|2|3,jornada-37,Sporting,Uros Djurdjevic,12
Liga 1|2|3,jornada-37,Almería,Umar Sadiq Mesbah,11
Liga 1|2|3,jornada-37,Almería,José Corpas,9
Liga 1|2|3,jornada-37,Mallorca,Manolo Reina,11
Liga 1|2|3,jornada-37,Espanyol,Diego López,11
Liga 1|2|3,jornada-37,Leganés,Iván Cuéllar,11
Liga 1|2|3,jornada-37,Girona,Juan Carlos,15
Liga 1|2|3,jornada-38,Espanyol,Raúl De Tomás,12
